service_id,edge_id,plan_cpu,plan_mem,plan_disk,submit_time,duration,sla
2194,1307,8,0.084818678,0.056808536,2955,22.48484848,
2195,177,16,0.169637357,0.113617073,2955,19,
2196,733,8,0.084818678,0.056808536,2955,26.38095238,
2197,853,8,0.084818678,0.056808536,2955,16.68421053,
2198,1280,4,0.042409339,0.034085122,2956,18.20512821,
2199,558,4,0.042409339,0.034085122,2956,22.73825503,
2200,653,8,0.084818678,0.085212805,2956,3,
2201,1086,8,0.084818678,0.085212805,2956,7.694444444,
2202,583,8,0.169637357,0.056808536,2956,5.75,
2203,656,8,0.084818678,0.056808536,2956,7.294117647,
2204,288,8,0.084818678,0.045446829,2956,12.4,
2205,220,4,0.042409339,0.034085122,2956,25.04697987,
2206,296,8,0.084818678,0.085212805,2961,40.72483221,
2207,871,4,0.042409339,0.034085122,2961,49.06382979,
2208,114,4,0.042409339,0.034085122,2986,4,
2209,789,4,0.042409339,0.034085122,2986,3,
2210,1244,8,0.084818678,0.056808536,2986,2.5,
2211,1263,4,0.042409339,0.034085122,2986,3,
2212,813,4,0.042409339,0.034085122,2986,3,
2213,78,4,0.042409339,0.034085122,2986,4,
2214,1199,8,0.084818678,0.056808536,2986,2.333333333,
2215,1117,4,0.042409339,0.034085122,2986,3,
2216,213,8,0.084818678,0.068170244,2986,4,
2217,770,8,0.084818678,0.068170244,2994,62.27860697,
2218,926,4,0.042409339,0.034085122,2994,19.97435897,
2219,958,8,0.084818678,0.085212805,2994,24.8630137,
2220,208,8,0.084818678,0.068170244,2994,31.24096386,
2221,781,4,0.042409339,0.034085122,2994,13.87962963,
2222,417,16,0.169637357,0.113617073,2994,48.44444444,
2223,926,4,0.042409339,0.034085122,2994,24.33333333,
2224,1263,4,0.042409339,0.034085122,2994,7,
2225,57,4,0.042409339,0.034085122,2994,10.17647059,
2226,268,4,0.042409339,0.034085122,2994,22.02564103,
2227,223,8,0.084818678,0.068170244,2994,33,
2228,967,8,0.084818678,0.085212805,2998,91.02061856,
2229,326,8,0.169637357,0.056808536,2998,87.5,
2230,614,8,0.084818678,0.056808536,2998,6.126436782,
2231,32,8,0.169637357,0.056808536,2998,8.5,
2232,1300,8,0.084818678,0.056808536,2998,91,
2233,960,8,0.084818678,0.085212805,2998,9.287356322,
2234,707,4,0.042409339,0.034085122,3000,9.619047619,
2235,396,4,0.042409339,0.034085122,3000,11.97959184,
2236,733,4,0.042409339,0.034085122,3000,36.55670103,
2237,1234,4,0.042409339,0.034085122,3000,8,
2238,927,4,0.042409339,0.034085122,3000,6,
2239,991,4,0.042409339,0.034085122,3000,6,
2240,373,4,0.042409339,0.034085122,3000,8,
2241,30,4,0.042409339,0.034085122,3000,35.90163934,
2242,152,4,0.042409339,0.034085122,3000,11.2972973,
2243,1072,8,0.084818678,0.056808536,3000,9.380952381,
2244,837,8,0.084818678,0.113617073,3000,33.9,
2245,939,4,0.042409339,0.034085122,3000,2,
2246,329,4,0.042409339,0.034085122,3000,3,
2247,164,8,0.084818678,0.056808536,3000,2,
2248,263,8,0.084818678,0.034085122,3000,2,
2249,29,4,0.042409339,0.034085122,3000,3,
2250,889,8,0.084818678,0.056808536,3000,4.666666667,
2251,563,8,0.084818678,0.056808536,3000,7.285714286,
2252,40,8,0.084818678,0.056808536,3000,5,
2253,1015,4,0.042409339,0.034085122,3000,5,
2254,702,4,0.042409339,0.034085122,3000,3,
2255,611,4,0.042409339,0.034085122,3000,7,
2256,1206,8,0.084818678,0.056808536,3000,8,
2257,360,8,0.084818678,0.056808536,3004,69.93023256,
2258,935,4,0.042409339,0.034085122,3004,9,
2259,729,4,0.042409339,0.034085122,3004,12,
2260,162,8,0.169637357,0.056808536,3004,10,
2261,1223,8,0.084818678,0.056808536,3005,149.8888889,
2262,921,4,0.042409339,0.034085122,3005,94.14634146,
2263,1307,8,0.084818678,0.056808536,3009,4,
2264,1143,8,0.084818678,0.056808536,3009,2,
2265,792,8,0.084818678,0.068170244,3009,3,
2266,1122,4,0.042409339,0.034085122,3009,3,
2267,612,8,0.084818678,0.056808536,3009,4,
2268,705,4,0.042409339,0.034085122,3009,1.333333333,
2269,157,8,0.084818678,0.056808536,3009,3,
2270,593,8,0.084818678,0.056808536,3009,3,
2271,307,16,0.318070044,0.113617073,3009,4,
2273,833,4,0.042409339,0.034085122,3035,7,
2274,1041,4,0.042409339,0.034085122,3035,8,
2275,592,8,0.084818678,0.068170244,3035,2.708390646,
2276,650,4,0.042409339,0.034085122,3035,5,
2277,880,8,0.084818678,0.085212805,3103,27.59375,
2278,129,8,0.084818678,0.056808536,3166,8,
2279,700,4,0.042409339,0.045446829,3166,37.16915423,
2280,1237,4,0.042409339,0.034085122,3166,20.87878788,
2281,1162,4,0.042409339,0.034085122,3166,7,
2282,1188,8,0.169637357,0.056808536,3166,9.75,
2283,635,8,0.084818678,0.056808536,3166,5.517241379,
2284,244,8,0.084818678,0.056808536,3166,9.101449275,
2285,965,4,0.042409339,0.034085122,3166,1,
2286,705,4,0.042409339,0.045446829,3166,27.15384615,
2287,675,4,0.042409339,0.034085122,3166,32.23076923,
2288,921,4,0.042409339,0.034085122,3166,26.33333333,
2289,44,8,0.084818678,0.056808536,3166,1,
2290,1292,4,0.042409339,0.034085122,3182,8,
2291,399,8,0.084818678,0.056808536,3182,46,
2292,13,4,0.042409339,0.034085122,3182,2,
2293,303,8,0.084818678,0.056808536,3182,5,
2294,1200,8,0.084818678,0.056808536,3182,10.55341675,
2295,815,8,0.084818678,0.056808536,3182,3,
2296,371,4,0.042409339,0.034085122,3182,45,
2297,61,4,0.042409339,0.034085122,3182,3,
2298,993,4,0.042409339,0.056808536,3192,73.80952381,
2299,585,8,0.169637357,0.056808536,3192,83.01408451,
2300,834,4,0.042409339,0.034085122,3192,6.909090909,
2301,54,8,0.084818678,0.056808536,3192,52.5,
2302,257,4,0.042409339,0.034085122,3192,16,
2303,877,4,0.042409339,0.034085122,3192,80.73015873,
2304,1261,4,0.042409339,0.034085122,3192,13,
2305,674,8,0.084818678,0.056808536,3192,12,
2306,1213,8,0.084818678,0.085212805,3192,4,
2307,1199,8,0.084818678,0.056808536,3192,13,
2308,902,4,0.042409339,0.034085122,3192,4,
2309,762,4,0.042409339,0.034085122,3194,63,
2310,785,4,0.042409339,0.034085122,3194,78.8,
2311,1099,8,0.084818678,0.056808536,3194,91.94117647,
2312,28,4,0.042409339,0.034085122,3194,58.48275862,
2313,1150,4,0.042409339,0.034085122,3194,46.33333333,
2314,1268,8,0.084818678,0.056808536,3194,16.36065574,
2315,350,4,0.042409339,0.034085122,3194,5.696078431,
2316,652,8,0.084818678,0.056808536,3194,17,
2317,690,4,0.042409339,0.034085122,3194,38,
2318,1134,8,0.084818678,0.056808536,3194,14.875,
2319,719,4,0.042409339,0.034085122,3194,73,
2320,385,8,0.084818678,0.056808536,3194,44.84848485,
2321,860,8,0.084818678,0.056808536,3194,74.42857143,
2322,1135,8,0.084818678,0.056808536,3194,83.57142857,
2323,167,4,0.042409339,0.034085122,3224,2,
2324,20,4,0.042409339,0.034085122,3224,2,
2325,631,4,0.042409339,0.034085122,3224,6,
2326,556,8,0.084818678,0.056808536,3224,2,
2327,1304,8,0.084818678,0.056808536,3224,2,
2328,267,4,0.042409339,0.034085122,3224,2,
2329,70,4,0.053011674,0.034085122,3224,6,
2330,168,4,0.042409339,0.034085122,3224,2,
2331,695,4,0.042409339,0.034085122,3224,2,
2332,154,8,0.169637357,0.056808536,3229,61.45454545,
2333,1261,8,0.084818678,0.056808536,3229,81.98795181,
2334,49,4,0.042409339,0.034085122,3235,55.71681416,
2335,967,4,0.042409339,0.034085122,3235,60.504,
2336,285,8,0.084818678,0.085212805,3235,14.21875,
2337,97,16,0.318070044,0.113617073,3235,3.675925926,
2338,825,4,0.042409339,0.034085122,3235,50.75,
2339,96,8,0.084818678,0.068170244,3235,36,
2340,353,4,0.042409339,0.034085122,3249,35.00630915,
2341,880,8,0.084818678,0.085212805,3249,42.87279152,
2342,918,4,0.042409339,0.034085122,3249,8,
2343,953,4,0.042409339,0.034085122,3249,19.5625,
2344,670,8,0.169637357,0.056808536,3249,21.06772908,
2345,649,8,0.084818678,0.056808536,3271,28.84210526,
2346,26,8,0.084818678,0.056808536,3271,2,
2347,956,4,0.042409339,0.034085122,3271,2,
2348,91,8,0.084818678,0.085212805,3271,7.37037037,
2349,1131,4,0.042409339,0.034085122,3271,46.73333333,
2350,1304,4,0.042409339,0.034085122,3272,23,
2351,614,4,0.042409339,0.034085122,3272,27.09543568,
2352,591,8,0.084818678,0.068170244,3272,22.98319328,
2353,888,4,0.042409339,0.034085122,3272,25.00826446,
2354,1215,4,0.042409339,0.034085122,3272,20.11764706,
2355,15,8,0.084818678,0.056808536,3272,3,
2356,1299,4,0.042409339,0.034085122,3272,5.801980198,
2357,221,8,0.084818678,0.113617073,3272,14.66666667,
2358,755,8,0.169637357,0.056808536,3272,2.833333333,
2359,284,16,0.318070044,0.113617073,3272,24,
2360,29,4,0.042409339,0.034085122,3272,4,
2361,619,16,0.169637357,0.113617073,3272,23.95798319,
2362,881,4,0.042409339,0.034085122,3273,2,
2363,1098,4,0.042409339,0.034085122,3273,2,
2364,1026,8,0.084818678,0.056808536,3273,3,
2365,103,8,0.084818678,0.056808536,3273,75.08510638,
2366,411,4,0.042409339,0.034085122,3273,263.4683544,
2367,1165,4,0.042409339,0.034085122,3273,269,
2368,414,4,0.042409339,0.034085122,3291,10,
2369,869,4,0.042409339,0.034085122,3291,1,
2370,285,16,0.169637357,0.113617073,3291,8.5,
2371,946,4,0.042409339,0.034085122,3291,1,
2372,711,4,0.042409339,0.034085122,3303,38.86206897,
2373,1209,4,0.042409339,0.034085122,3303,45.91525424,
2374,267,4,0.042409339,0.034085122,3303,16.48,
2375,358,4,0.042409339,0.034085122,3303,20.09090909,
2376,813,4,0.042409339,0.034085122,3303,13.65217391,
2377,1301,8,0.084818678,0.056808536,3303,29.31578947,
2378,1149,4,0.042409339,0.034085122,3303,59.53333333,
2379,925,4,0.042409339,0.034085122,3305,14.66666667,
2380,1134,4,0.042409339,0.034085122,3305,49.66666667,
2381,636,8,0.127228017,0.085212805,3305,107.3376754,
2382,371,4,0.042409339,0.034085122,3312,60.36205534,
2383,721,4,0.042409339,0.034085122,3312,210.7008264,
2384,584,8,0.084818678,0.056808536,3329,39.16513761,
2385,800,4,0.042409339,0.034085122,3329,28.6125,
2386,792,4,0.042409339,0.034085122,3329,39,
2387,1059,4,0.042409339,0.034085122,3329,38.2345679,
2388,1273,8,0.084818678,0.056808536,3330,25.87155963,
2389,84,4,0.042409339,0.034085122,3330,35.96521739,
2390,855,4,0.042409339,0.034085122,3330,36.87179487,
2391,1205,8,0.084818678,0.056808536,3330,37.00826446,
2392,26,4,0.042409339,0.034085122,3330,11,
2393,763,16,0.254456035,0.113617073,3330,10,
2394,335,4,0.042409339,0.034085122,3330,6.203703704,
2395,966,4,0.042409339,0.034085122,3330,11,
2396,801,4,0.042409339,0.034085122,3330,6,
2397,1109,4,0.042409339,0.034085122,3330,2,
2398,232,16,0.169637357,0.113617073,3330,3,
2399,1205,4,0.042409339,0.034085122,3330,7.75,
2400,1022,4,0.042409339,0.034085122,3330,6,
2401,4,4,0.042409339,0.034085122,3330,11,
2402,1252,8,0.084818678,0.056808536,3330,3,
2403,686,8,0.084818678,0.056808536,3341,16,
2404,263,16,0.169637357,0.045446829,3341,5,
2405,956,8,0.084818678,0.085212805,3341,16,
2406,754,8,0.084818678,0.056808536,3354,182.7777778,
2407,695,8,0.169637357,0.056808536,3354,59.6130031,
2408,209,16,0.169637357,0.113617073,3354,24.92982456,
2409,621,4,0.042409339,0.034085122,3354,23.39568345,
2410,1105,4,0.042409339,0.056808536,3354,144.6702509,
2411,334,4,0.042409339,0.034085122,3376,119.4987531,
2412,1207,8,0.084818678,0.056808536,3376,57.30769231,
2413,315,4,0.042409339,0.034085122,3376,11.75609756,
2414,669,8,0.084818678,0.056808536,3386,5,
2415,188,4,0.042409339,0.034085122,3386,4,
2416,310,4,0.042409339,0.034085122,3386,5,
2417,252,4,0.042409339,0.034085122,3425,77.51428571,
2418,1080,8,0.084818678,0.056808536,3425,36.35897436,
2419,719,8,0.084818678,0.068170244,3425,34,
2420,1278,4,0.042409339,0.034085122,3436,60.92638037,
2421,323,4,0.042409339,0.034085122,3436,78.90598291,
2422,94,4,0.042409339,0.034085122,3436,12,
2423,978,8,0.169637357,0.056808536,3436,25.89705882,
2424,953,4,0.042409339,0.034085122,3436,32.90322581,
2425,189,8,0.084818678,0.056808536,3437,20.94,
2426,581,8,0.169637357,0.056808536,3437,15.77777778,
2427,1111,4,0.042409339,0.034085122,3437,11,
2428,879,16,0.254456035,0.113617073,3437,21.70741483,
2429,171,4,0.042409339,0.034085122,3468,33.05223881,
2430,1282,8,0.084818678,0.056808536,3468,32,
2431,327,8,0.084818678,0.056808536,3469,194.8064516,
2432,1146,4,0.042409339,0.034085122,3469,309.7959184,
2433,1040,4,0.042409339,0.034085122,3486,26.8,
2434,110,4,0.042409339,0.034085122,3486,36,
2435,367,8,0.084818678,0.056808536,3488,12,
2436,799,16,0.169637357,0.113617073,3488,11,
2437,688,4,0.042409339,0.034085122,3488,3,
2438,775,8,0.169637357,0.056808536,3488,12,
2439,1257,8,0.084818678,0.056808536,3488,3,
2440,1198,8,0.084818678,0.085212805,3489,9,
2441,192,4,0.042409339,0.034085122,3489,9,
2442,1177,8,0.169637357,0.056808536,3489,6,
2443,1038,4,0.042409339,0.034085122,3489,4,
2444,1012,8,0.084818678,0.056808536,3489,9,
2445,115,8,0.084818678,0.056808536,3489,10,
2446,1087,4,0.042409339,0.034085122,3490,51.72307692,
2447,943,8,0.084818678,0.056808536,3490,65.41290323,
2448,1162,8,0.084818678,0.056808536,3490,14,
2449,381,4,0.042409339,0.034085122,3490,26.72727273,
2450,1022,4,0.042409339,0.034085122,3490,25.50980392,
2451,386,4,0.042409339,0.034085122,3491,21.56842105,
2452,1202,4,0.042409339,0.034085122,3491,15.44444444,
2453,391,4,0.042409339,0.034085122,3491,14,
2454,954,4,0.042409339,0.034085122,3492,31.42105263,
2455,386,4,0.042409339,0.034085122,3492,2,
2456,875,4,0.042409339,0.034085122,3492,3,
2457,696,4,0.042409339,0.034085122,3492,8,
2458,56,16,0.318070044,0.113617073,3492,50.8,
2459,215,8,0.084818678,0.068170244,3493,3.253796095,
2460,61,16,0.318070044,0.113617073,3493,13.55483871,
2461,965,4,0.042409339,0.034085122,3493,17,
2462,782,8,0.084818678,0.056808536,3519,1,
2463,709,4,0.042409339,0.034085122,3526,126.7142857,
2464,18,4,0.042409339,0.034085122,3526,131.4444444,
2465,801,8,0.084818678,0.056808536,3526,133.1818182,
2466,325,4,0.042409339,0.034085122,3526,135.4347826,
2467,120,8,0.084818678,0.085212805,3526,37,
2468,1167,4,0.042409339,0.034085122,3526,77.28571429,
2469,342,4,0.042409339,0.034085122,3526,58.5,
2470,175,8,0.084818678,0.085212805,3526,25,
2471,331,4,0.042409339,0.034085122,3526,21,
2472,934,4,0.042409339,0.034085122,3526,18,
2473,12,4,0.042409339,0.034085122,3526,44,
2474,1230,8,0.084818678,0.056808536,3526,104.8,
2475,316,4,0.042409339,0.034085122,3526,4,
2476,883,8,0.084818678,0.085212805,3526,136.3478261,
2477,956,8,0.084818678,0.068170244,3548,95.36363636,
2478,270,8,0.084818678,0.045446829,3548,111.6,
2479,645,8,0.084818678,0.056808536,3548,89.27272727,
2480,1207,8,0.084818678,0.056808536,3548,116.1181102,
2481,236,4,0.042409339,0.034085122,3548,4.306930693,
2482,409,4,0.042409339,0.034085122,3548,57,
2483,1150,8,0.084818678,0.056808536,3548,59.8,
2484,944,4,0.042409339,0.034085122,3548,69,
2485,728,8,0.084818678,0.056808536,3548,117.1259843,
2486,343,8,0.084818678,0.056808536,3563,50.86976744,
2487,784,8,0.084818678,0.068170244,3563,107.4814815,
2488,868,4,0.042409339,0.034085122,3569,69.0483871,
2489,947,4,0.042409339,0.034085122,3569,69.11111111,
2490,804,4,0.042409339,0.034085122,3577,28.72995781,
2491,357,8,0.084818678,0.056808536,3577,32.39748954,
2492,1141,8,0.084818678,0.056808536,3577,3,
2493,185,4,0.042409339,0.034085122,3577,2,
2494,1306,8,0.169637357,0.056808536,3577,12.94186047,
2495,1228,8,0.084818678,0.056808536,3577,14.19767442,
2496,981,4,0.042409339,0.034085122,3577,5.609375,
2497,1069,4,0.042409339,0.034085122,3617,9,
2498,714,4,0.042409339,0.034085122,3617,71.65700483,
2499,568,8,0.084818678,0.085212805,3617,23.03240741,
2500,905,8,0.084818678,0.085212805,3619,30.85714286,
2501,850,4,0.042409339,0.034085122,3619,44.45454545,
2502,183,4,0.042409339,0.034085122,3619,58,
2503,1147,4,0.042409339,0.034085122,3619,79,
2504,194,8,0.169637357,0.056808536,3619,110,
2505,871,4,0.042409339,0.034085122,3619,137.3333333,
2506,744,8,0.169637357,0.056808536,3619,157,
2507,40,8,0.169637357,0.056808536,3619,2,
2508,43,8,0.084818678,0.056808536,3619,18.33333333,
2509,776,4,0.042409339,0.034085122,3619,32,
2510,65,16,0.318070044,0.113617073,3619,43,
2511,985,8,0.084818678,0.068170244,3619,15.75,
2512,48,4,0.042409339,0.034085122,3619,2,
2513,85,4,0.042409339,0.034085122,3619,1,
2514,960,8,0.169637357,0.056808536,3619,2,
2515,1131,4,0.042409339,0.034085122,3619,20,
2516,305,8,0.084818678,0.056808536,3619,20.14285714,
2517,168,8,0.084818678,0.056808536,3622,10.19130435,
2518,18,4,0.042409339,0.034085122,3622,28.35897436,
2519,909,8,0.084818678,0.056808536,3622,32,
2520,938,4,0.042409339,0.034085122,3625,117.8798077,
2521,131,8,0.084818678,0.056808536,3625,31.5,
2522,120,8,0.084818678,0.056808536,3630,3,
2523,311,4,0.042409339,0.034085122,3630,4.005291005,
2524,1063,8,0.169637357,0.056808536,3630,5,
2525,917,8,0.084818678,0.056808536,3651,3628.828283,
2526,847,8,0.084818678,0.056808536,3651,17.33783784,
2527,712,4,0.042409339,0.034085122,3662,1,
2528,1120,8,0.084818678,0.056808536,3662,24.95443038,
2529,706,4,0.042409339,0.034085122,3662,89.42105263,
2530,340,16,0.169637357,0.113617073,3662,109,
2531,813,4,0.042409339,0.034085122,3673,14.8362069,
2532,638,4,0.042409339,0.034085122,3709,19.42857143,
2533,936,4,0.042409339,0.034085122,3709,7,
2534,833,4,0.042409339,0.034085122,3709,6,
2535,381,4,0.042409339,0.034085122,3709,26.00401338,
2536,1303,4,0.042409339,0.034085122,3709,25,
2537,1232,4,0.042409339,0.034085122,3709,28,
2538,1176,8,0.084818678,0.056808536,3709,28,
2539,1262,8,0.084818678,0.056808536,3740,34,
2540,869,8,0.084818678,0.085212805,3740,14.39686099,
2541,179,4,0.042409339,0.034085122,3740,2,
2542,796,16,0.318070044,0.113617073,3740,32.96644295,
2543,346,4,0.042409339,0.034085122,3740,2,
2544,41,4,0.042409339,0.045446829,3740,2,
2545,37,4,0.042409339,0.034085122,3740,32.99337748,
2546,356,4,0.042409339,0.034085122,3740,33,
2547,1219,8,0.169637357,0.056808536,3740,2,
2548,662,8,0.084818678,0.056808536,3780,1,
2549,1197,8,0.084818678,0.085212805,3791,57.36236934,
2550,957,4,0.042409339,0.034085122,3791,42.88675624,
2551,1288,4,0.042409339,0.034085122,3796,6,
2552,1068,4,0.042409339,0.034085122,3796,1,
2553,706,8,0.084818678,0.056808536,3796,2,
2554,611,4,0.042409339,0.034085122,3796,3.333333333,
2555,126,8,0.084818678,0.085212805,3796,7,
2556,1199,8,0.084818678,0.056808536,3807,82.29142857,
2557,1036,4,0.042409339,0.034085122,3810,43,
2558,726,4,0.042409339,0.034085122,3810,42,
2559,83,4,0.042409339,0.034085122,3810,4,
2560,30,8,0.084818678,0.056808536,3810,42,
2561,285,4,0.042409339,0.034085122,3810,4,
2562,731,16,0.318070044,0.113617073,3816,119.4,
2563,578,4,0.042409339,0.034085122,3819,187.5207824,
2564,986,8,0.084818678,0.113617073,3819,51.33471933,
2565,270,4,0.042409339,0.034085122,3819,2,
2566,945,4,0.042409339,0.034085122,3819,11.6,
2567,711,8,0.084818678,0.085212805,3819,412,
2568,706,4,0.042409339,0.034085122,3822,47.77777778,
2569,243,4,0.042409339,0.034085122,3822,69.26666667,
2570,826,8,0.084818678,0.056808536,3822,72.05882353,
2571,857,4,0.042409339,0.034085122,3822,195.1578947,
2572,1182,4,0.042409339,0.034085122,3822,214.3333333,
2573,876,4,0.042409339,0.034085122,3822,235.2608696,
2574,559,4,0.042409339,0.034085122,3822,248.52,
2575,1231,8,0.084818678,0.056808536,3822,3,
2576,968,4,0.042409339,0.034085122,3822,32.16666667,
2577,1179,4,0.042409339,0.034085122,3822,2,
2578,792,8,0.084818678,0.085212805,3822,4,
2579,129,8,0.084818678,0.056808536,3822,2,
2580,862,4,0.042409339,0.045446829,3822,2,
2581,1191,4,0.042409339,0.034085122,3822,3,
2582,383,4,0.042409339,0.034085122,3822,3,
2583,333,16,0.318070044,0.113617073,3822,3,
2584,600,4,0.042409339,0.034085122,3822,11,
2585,1011,4,0.042409339,0.034085122,3822,3,
2587,268,8,0.084818678,0.056808536,3833,3.090909091,
2588,301,4,0.042409339,0.034085122,3833,3,
2589,749,8,0.084818678,0.056808536,3833,1,
2590,126,4,0.042409339,0.034085122,3833,2,
2591,748,8,0.084818678,0.068170244,3833,1,
2592,728,4,0.042409339,0.034085122,3833,2,
2593,71,4,0.042409339,0.034085122,3833,4,
2594,1308,4,0.042409339,0.034085122,3833,1,
2595,1059,8,0.169637357,0.056808536,3833,2,
2596,783,4,0.042409339,0.034085122,3833,2,
2597,363,4,0.042409339,0.034085122,3855,3,
2598,1098,8,0.169637357,0.056808536,3855,3,
2599,1122,4,0.042409339,0.034085122,3855,47.77777778,
2600,699,4,0.042409339,0.034085122,3855,75,
2601,1176,8,0.084818678,0.085212805,3865,3,
2602,1181,4,0.042409339,0.034085122,3865,1,
2603,232,8,0.084818678,0.056808536,3865,3,
2604,836,8,0.084818678,0.068170244,3865,1,
2605,596,8,0.084818678,0.068170244,3865,3,
2606,1110,4,0.042409339,0.034085122,3865,3,
2607,45,8,0.084818678,0.085212805,3866,6,
2608,1285,8,0.084818678,0.056808536,3866,1,
2609,1006,4,0.042409339,0.034085122,3866,2.666666667,
2610,1146,8,0.084818678,0.056808536,3866,1,
2611,336,8,0.084818678,0.056808536,3866,3,
2612,949,8,0.127228017,0.085212805,3866,3.666666667,
2613,393,4,0.042409339,0.034085122,3866,6,
2614,676,8,0.084818678,0.056808536,3866,6,
2615,791,4,0.042409339,0.034085122,3866,6,
2616,629,4,0.042409339,0.034085122,3866,1,
2617,828,4,0.042409339,0.034085122,3866,4,
2618,221,8,0.084818678,0.068170244,3866,6,
